2019-03-18 17:58:50 INFO     

2019-03-18 18:19:32,888 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0045)
2019-03-18 18:19:33,857 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0044)
2019-03-18 18:19:33,857 INFO     00E1649E69FF91D7F01E74A5E62EF14F7D9915E4 => 0.9633281230926514 seconds
2019-03-18 18:19:34,401 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0043)
2019-03-18 18:19:35,397 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0043)
2019-03-18 18:19:35,397 INFO     0111BA9B604669E636FFD5B503F382A4B7AD6E80 => 0.990347146987915 seconds
2019-03-18 18:19:35,707 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0046)
2019-03-18 18:19:36,769 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0046)
2019-03-18 18:19:36,769 INFO     0147AF2E776C3C2035BD2DA937CB56A9D747E1F1 => 1.0557291507720947 seconds
2019-03-18 18:19:37,055 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0041)
2019-03-18 18:19:37,967 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0049)
2019-03-18 18:19:37,968 INFO     014E24C0CD21D2B9829E841D5EC1D3C415F866BF => 0.9061310291290283 seconds
2019-03-18 18:19:38,325 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0044)
2019-03-18 18:19:40,094 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0046)
2019-03-18 18:19:40,094 INFO     01664D41A81F817A3E71400D6BFD40947AA40AFB => 1.7631638050079346 seconds
2019-03-18 18:19:40,502 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0043)
2019-03-18 18:19:42,129 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0052)
2019-03-18 18:19:42,130 INFO     01729F10A81DDD8A92D770B2133082EB56C75E26 => 1.62040114402771 seconds
2019-03-18 18:19:43,307 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0039)
2019-03-18 18:19:44,264 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0046)
2019-03-18 18:19:44,265 INFO     0173A7A8BA9D32043641B69726D32A9ADFE26D16 => 0.9514145851135254 seconds
2019-03-18 18:19:44,546 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0042)
2019-03-18 18:19:45,601 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0052)
2019-03-18 18:19:45,601 INFO     017B84DEC8DA5162396EB42B149FF414E7DB4759 => 1.0483040809631348 seconds
2019-03-18 18:19:45,872 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0053)
2019-03-18 18:19:46,797 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0053)
2019-03-18 18:19:46,797 INFO     0181B71288CE6D7D57AA7447B9BB0602642CD73B => 0.9177711009979248 seconds
2019-03-18 18:19:47,003 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0061)
2019-03-18 18:19:47,936 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0043)
2019-03-18 18:19:47,937 INFO     019FEB22CE04CBD0489B7F24BE038518B64FA223 => 0.9277019500732422 seconds
2019-03-18 18:19:48,263 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0080)
2019-03-18 18:19:49,302 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0046)
2019-03-18 18:19:49,302 INFO     01A0FC0A1A118E1D7B178E239654080D5CFE63F8 => 1.0333130359649658 seconds
2019-03-18 18:19:49,564 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0076)
2019-03-18 18:19:50,729 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0045)
2019-03-18 18:19:50,729 INFO     01A29616776B7DFAEDD8C888CEE92276AF7B3E7D => 1.1589598655700684 seconds
2019-03-18 18:19:51,064 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0069)
2019-03-18 18:19:52,357 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0047)
2019-03-18 18:19:52,357 INFO     01A6BF7EE1732DE26586027F935BA4C9D2A076AD => 1.2864360809326172 seconds
2019-03-18 18:19:52,564 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0047)
2019-03-18 18:19:53,483 DEBUG    RESETCONF __LeaveStreamsUnattached (runtime: 0.0046)
2019-03-18 18:19:53,483 INFO     01AE2DE314276C82FCCC3603A1C2F3238E6544C9 => 0.9132699966430664 seconds
2019-03-18 18:19:53,861 DEBUG    SETCONF __LeaveStreamsUnattached="1" (runtime: 0.0045)
